source,target,weight,Age_Giver,Age_Recipient
Alialo,Haeran,1,164,21
Zikaik,Haeran,1,58,21
Alialo,Haeran,1,164,21
Zikaik,Haeran,1,58,21
Alialo,Haeran,1,164,21
Meisen,Haeran,1,42,22
Alialo,Haeran,1,158,15
Zikaik,Haeran,1,58,22
Meisen,Haeran,1,43,23
Alialo,Haeran,1,164,21
Rirmin,Hermea,1,158,18
Rirmin,Hermea,1,152,12
Rirmin,Hermea,1,157,17
Rirmin,Hermea,1,160,20
Samaar,Hermea,1,66,12
Rirmin,Hermea,1,158,18
Tssese,Hermea,1,16,20
Rirmin,Hermea,1,160,20
Tssese,Hermea,1,17,20
Rirmin,Hermea,1,159,19
Rirmin,Hermea,1,159,19
Rirmin,Hermea,1,158,17
Rirmin,Hermea,1,150,10
Rirmin,Hermea,1,159,19
Rirmin,Hermea,1,158,18
Rirmin,Hermea,1,159,19
Rirmin,Hermea,1,160,20
Rirmin,Hermea,1,160,20
Rirmin,Hermea,1,160,20
Poypol,Hermea,1,38,18
Bosmot,Hermea,1,43,12
Rirmin,Hermea,1,159,18
Rirmin,Hermea,1,159,19
Apiaph,Hermea,1,19,19
Luusup,Hermea,1,57,20
Apiaph,Hermea,1,20,20
Rirmin,Hermea,1,159,19
Meisen,Hermea,1,43,20
Rirmin,Hermea,1,157,17
Crbsra,Heiaer,1,55,34
Ciumil,Heiaer,1,NA,46
Crbsra,Heiaer,1,67,47
Lymeym,Heiaer,1,29,48
Crbsra,Heiaer,1,56,35
Crbsra,Heiaer,1,91,70
Vasear,Heiaer,1,72,70
Vasear,Heiaer,1,48,47
Thshhr,Heiaer,1,15,70
Sciach,Heiaer,1,67,61
Lymeym,Heiaer,1,42,60
Zikaik,Heiaer,1,36,47
Ciumil,Heiaer,1,NA,47
Vasear,Heiaer,1,49,47
Crbsra,Heiaer,1,91,70
Inzanf,Heiaer,1,44,60
Rirmin,Heiaer,1,150,60
Pluela,Heiaer,1,40,69
Rulaub,Heiaer,1,NA,70
Asmast,Heiaer,1,36,46
Rulaub,Heiaer,1,NA,35
Crbsra,Heiaer,1,91,70
Asmast,Heiaer,1,51,62
Crbsra,Heiaer,1,68,47
Crbsra,Heiaer,1,91,70
Pluela,Heiaer,1,18,47
Ciumil,Heiaer,1,NA,47
Rulaub,Heiaer,1,NA,9
Samaar,Heiaer,1,51,46
Crbsra,Heiaer,1,56,35
Ciumil,Heiaer,1,NA,35
Vasear,Heiaer,1,71,69
Inzanf,Heiaer,1,53,69
Rulaub,Heiaer,1,NA,9
Lymeym,Heiaer,1,50,68
Lymeym,Heiaer,1,28,46
Vasear,Heiaer,1,72,70
Crbsra,Heiaer,1,68,47
Crbsra,Heiaer,1,89,69
Vasear,Heiaer,1,70,69
Chyahi,Heiaer,1,41,70
Bucaub,Heiaer,1,89,34
Crbsra,Heiaer,1,55,34
Mupsum,Heiaer,1,22,47
Vasear,Heiaer,1,71,69
Asmast,Heiaer,1,36,46
Rulaub,Heiaer,1,NA,69
Aniana,Heiaer,1,52,46
Rulaub,Heiaer,1,NA,8
Rulaub,Heiaer,1,NA,10
Rulaub,Heiaer,1,NA,46
Vasear,Heiaer,1,36,34
Asmast,Heiaer,1,23,34
Poypol,Heiaer,1,17,47
Lymeym,Heiaer,1,51,69
Crbsra,Heiaer,1,91,70
Lymeym,Heiaer,1,50,69
Vecaer,Heiaer,1,101,9
Ulerlc,Heiaer,1,54,10
Rulaub,Heiaer,1,NA,10
Chyahi,Heiaer,1,40,69
Asmast,Heiaer,1,35,46
Crbsra,Heiaer,1,91,70
Crbsra,Heiaer,1,68,47
Pluela,Heiaer,1,40,69
Hoinod,Heiaer,1,67,60
Crbsra,Heiaer,1,68,47
Crbsra,Heiaer,1,68,47
Sciach,Heiaer,1,68,62
Lehyei,Heiaer,1,NA,61
Plumla,Heiaer,1,29,71
Crbsra,Heiaer,1,68,47
Brseru,Heiaer,1,73,35
Vasear,Heiaer,1,72,70
Hoinod,Heiaer,1,69,62
Ciumil,Heiaer,1,NA,34
Crbsra,Heiaer,1,68,47
Samaar,Heiaer,1,67,62
Crbsra,Heiaer,1,56,35
Maiaal,Heiaer,1,NA,61
Vasear,Heiaer,1,37,35
Lymeym,Heiaer,1,52,70
Crbsra,Heiaer,1,68,47
Scvycu,Heiaer,1,64,47
Vasear,Heiaer,1,70,68
Vigoit,Heiaer,1,52,63
Vasear,Heiaer,1,50,48
Crbsra,Heiaer,1,56,35
Vasear,Heiaer,1,37,35
Crbsra,Heiaer,1,56,35
Vasear,Heiaer,1,70,68
Crbsra,Heiaer,1,67,46
Aniana,Heiaer,1,66,60
Crbsra,Heiaer,1,68,48
Lymeym,Heiaer,1,28,46
Vasear,Heiaer,1,37,35
Hoinod,Heiaer,1,70,63
Rulaub,Heiaer,1,NA,61
Crbsra,Heiaer,1,56,35
Rulaub,Heiaer,1,NA,8
Sciach,Heiaer,1,68,62
Crbsra,Heiaer,1,56,35
Rulaub,Heiaer,1,NA,70
Crbsra,Heiaer,1,68,47
Lymeym,Heiaer,1,29,47
Samaar,Heiaer,1,65,60
Crbsra,Heiaer,1,56,35
Deueen,Heiaer,1,55,70
Asmast,Heiaer,1,24,35
Gronri,Heiaer,1,49,34
Crbsra,Heiaer,1,56,35
Vasear,Heiaer,1,48,46
Rulaub,Heiaer,1,NA,47
Crbsra,Heiaer,1,68,47
Vasear,Heiaer,1,70,68
Asmast,Heiaer,1,24,34
Crbsra,Heiaer,1,55,34
Aniana,Heiaer,1,52,46
Lymeym,Heiaer,1,29,47
Crbsra,Heiaer,1,56,35
Aniana,Heiaer,1,75,69
Inzanf,Hoinod,1,52,75
Heiaer,Hoinod,1,62,69
Cystys,Hoinod,1,88,67
Ecmacz,Hoinod,1,130,42
Vecaer,Hoinod,1,126,41
Ecmacz,Hoinod,1,156,67
Sciach,Hoinod,1,68,69
Ecmacz,Hoinod,1,165,77
Ecmacz,Hoinod,1,142,53
Zikaik,Hoinod,1,36,54
Ecmacz,Hoinod,1,131,42
Sheshi,Hoinod,1,102,75
Sciach,Hoinod,1,42,42
Ecmacz,Hoinod,1,159,70
Asrssp,Hoinod,1,58,55
Ecmacz,Hoinod,1,156,67
Inzanf,Hoinod,1,32,55
Zikaik,Hoinod,1,36,53
Heiaer,Hoinod,1,62,69
Scvycu,Hoinod,1,88,77
Vigoit,Hoinod,1,58,76
Crumry,Hoinod,1,65,54
Ecmacz,Hoinod,1,165,77
Scvycu,Hoinod,1,80,70
Poypol,Hoinod,1,17,54
AIDSID,Hoinod,1,33,70
Asmast,Hoinod,1,23,41
Brseru,Hoinod,1,74,43
Vigoit,Hoinod,1,51,69
Vecaer,Hoinod,1,153,68
Sheshi,Hoinod,1,102,75
Ecmacz,Hoinod,1,156,68
Ulerlc,Hoinod,1,105,68
Rulaub,Hoinod,1,NA,41
Sciach,Hoinod,1,67,67
Ecmacz,Hoinod,1,166,77
Sheshi,Hoinod,1,102,75
Sciach,Hoinod,1,76,77
Vecaer,Hoinod,1,162,77
Ecmacz,Hoinod,1,141,52
Catsat,Hoinod,1,19,54
Brseru,Hoinod,1,85,54
Valaar,Hoinod,1,103,53
Cholho,Hoinod,1,51,69
Nacoar,Hoinod,1,76,67
Hoinod,Hoinod,1,53,53
Ecmacz,Hoinod,1,143,54
Ulerlc,Hoinod,1,90,54
Ecmacz,Hoinod,1,131,43
Vigoit,Hoinod,1,57,74
Ecmacz,Hoinod,1,129,41
Povoor,Hoinod,1,NA,54
Gronri,Hoinod,1,84,75
Ulerlc,Hoinod,1,79,42
Sciach,Hoinod,1,53,53
Sciach,Hoinod,1,42,42
Scvycu,Hoinod,1,80,70
Ulerlc,Hoinod,1,90,53
Ritsic,Hoinod,1,100,77
Asmast,Hoinod,1,37,55
Catsat,Hoinod,1,40,75
Cedees,Hoinod,1,95,74
Vigoit,Hoinod,1,56,74
Sheshi,Hoinod,1,102,75
Inzanf,Hoinod,1,55,77
Sciach,Hoinod,1,54,54
Catsat,Hoinod,1,40,76
Catsat,Hoinod,1,33,68
Brseru,Hoinod,1,74,43
Sciach,Hoinod,1,52,52
Vigoit,Hoinod,1,49,67
Sciach,Hoinod,1,53,54
Inzanf,Hoinod,1,55,77
Vigoit,Hoinod,1,23,41
Nacoar,Hoinod,1,63,54
Aniana,Hoinod,1,53,54
Vigoit,Hoinod,1,57,75
Sciach,Hoinod,1,53,54
Sciach,Hoinod,1,53,54
Ecmacz,Hoinod,1,130,42
Ecmacz,Hoinod,1,142,53
Lymeym,Hoinod,1,28,53
Ecmacz,Hoinod,1,164,76
Crbsra,Hoinod,1,67,53
Ecmacz,Hoinod,1,105,17
Aniana,Hoinod,1,52,54
Sciach,Hoinod,1,76,77
Amiamn,Hoinod,1,61,69
Vecaer,Hoinod,1,139,54
Ecmacz,Hoinod,1,158,69
Myrayr,Hoinod,1,NA,42
Ecmacz,Hoinod,1,129,41
Ecmacz,Hoinod,1,142,54
Sciach,Hoinod,1,66,67
Sciach,Hoinod,1,53,53
Sciach,Hoinod,1,53,54
Cystys,Hoinod,1,98,77
Ecmacz,Hoinod,1,166,77
Sciach,Hoinod,1,53,53
Trmyri,Hoinod,1,44,69
Sciach,Hoinod,1,40,41
Vecaer,Hoinod,1,139,54
Sciach,Hoinod,1,54,54
Vigoit,Hoinod,1,49,67
Heiaer,Hoinod,1,62,69
Gronri,Hoinod,1,78,70
Ecmacz,Hoinod,1,129,41
Plumla,Hoinod,1,29,77
Ecmacz,Hoinod,1,164,76
Sciach,Hoinod,1,52,52
Heiaer,Hoinod,1,62,69
Ecmacz,Hoinod,1,158,69
Vigoit,Hoinod,1,23,41
Ecmacz,Hoinod,1,163,74
Ecmacz,Hoinod,1,119,31
Sciach,Hoinod,1,53,54
Vecaer,Hoinod,1,162,77
Ecmacz,Hoinod,1,129,41
Vigoit,Hoinod,1,25,43
Sciach,Hoinod,1,75,75
Inzanf,Hoinod,1,45,68
Ecmacz,Hoinod,1,105,16
Ecmacz,Hoinod,1,131,42
Meisen,Hoinod,1,8,43
Sciach,Hoinod,1,53,54
Tarmap,Hoinod,1,32,69
Vigoit,Hoinod,1,57,75
Vigoit,Hoinod,1,24,42
Sciach,Hoinod,1,40,41
Scvycu,Hoinod,1,64,54
Vecaer,Hoinod,1,161,77
Ecmacz,Hoinod,1,156,67
Vigoit,Hoinod,1,36,54
Alialo,Hormoo,1,105,NA
Rirmin,Hormoo,1,100,NA
Acracc,Hormoo,1,NA,NA
Yeiaer,Hormoo,1,56,NA
Acnecn,Hormoo,1,NA,NA
Sheshi,Hormoo,1,58,NA
Sheshi,Hormoo,1,58,NA
Rirmin,Hormoo,1,111,NA
Flumla,Hormoo,1,NA,NA
Rirmin,Hormoo,1,113,NA
Myrayr,Hormoo,1,NA,NA
Rirmin,Hormoo,1,112,NA
Alialo,Hormoo,1,104,NA
Rirmin,Hormoo,1,99,NA
Acnecn,Hormoo,1,NA,NA
Pooxox,Hormoo,1,119,NA
Scvycu,Hormoo,1,40,NA
Scvycu,Hormoo,1,41,NA
Myrayr,Hormoo,1,NA,NA
Shlahi,Hormoo,1,NA,NA
Maiaal,Hormoo,1,NA,NA
Scvycu,Hormoo,1,41,NA
Sciecr,Hormoo,1,80,NA
Vecaer,Hormoo,1,101,NA
Acnecn,Hormoo,1,NA,NA
Vecaer,Hormoo,1,116,NA
Neisec,Hormoo,1,55,NA
Rirmin,Hormoo,1,99,NA
Scvycu,Hormoo,1,41,NA
Scvycu,Hormoo,1,41,NA
Shlahi,Hormoo,1,NA,NA
Cedees,Hormoo,1,49,NA
Cystys,Hormoo,1,50,NA
Yeiaer,Hormoo,1,70,NA
Cedees,Hormoo,1,49,NA
Psasse,Hormoo,1,81,NA
Lipoim,Hormoo,1,116,NA
Goeaon,Hormoo,1,66,NA
Myrayr,Hormoo,1,NA,NA
Flumla,Hormoo,1,NA,NA
Cystys,Hormoo,1,50,NA
Acnecn,Hormoo,1,NA,NA
Acnecn,Hormoo,1,NA,NA
Acnecn,Hormoo,1,NA,NA
Cedees,Hormoo,1,47,NA
Rirmin,Hormoo,1,110,NA
Rirmin,Hormoo,1,109,NA
Alialo,Hormoo,1,105,NA
Ciumil,Hormoo,1,NA,NA
Sciecr,Hormoo,1,77,NA
Acnecn,Hormoo,1,NA,NA
Rirmin,Hormoo,1,100,NA
Sciecr,Hormoo,1,66,NA
Rirmin,Hormoo,1,110,NA
Acnecn,Hormoo,1,NA,NA
Rirmin,Hormoo,1,112,NA
Acnecn,Hormoo,1,NA,NA
Rirmin,Hormoo,1,111,NA
Rirmin,Hormoo,1,113,NA
Cedees,Hormoo,1,49,NA
Ciumil,Hormoo,1,NA,NA
Rirmin,Hormoo,1,111,NA
Scvycu,Hormoo,1,39,NA
Vecaer,Hormoo,1,101,NA
Myrayr,Hormoo,1,NA,NA
Cedees,Hormoo,1,47,NA
Sarsar,Hormoo,1,NA,NA
Cedees,Hormoo,1,50,NA
Ritsic,Hormoo,1,49,NA
Rirmin,Hormoo,1,113,NA
Acnecn,Hormoo,1,NA,NA
Goeaon,Hormoo,1,77,NA
Sarsar,Hormoo,1,NA,NA
Neisec,Hormoo,1,56,NA
Acnecn,Hormoo,1,NA,NA
Acnecn,Hormoo,1,NA,NA
Rirmin,Hormoo,1,111,NA
Bucaub,Hormoo,1,79,NA
Psasse,Hormoo,1,79,NA
Sarsar,Hormoo,1,NA,NA
Rirmin,Hormoo,1,110,NA
Rirmin,Hormoo,1,99,NA
Rirmin,Hormoo,1,113,NA
Sarsar,Hormoo,1,NA,NA
Lehyei,Hormoo,1,NA,NA
Acnecn,Hormoo,1,NA,NA
Acnecn,Hormoo,1,NA,NA
Alialo,Hormoo,1,104,NA
Sarsar,Hormoo,1,NA,NA
Amiamn,Imgomp,1,69,3
Amiamn,Imgomp,1,69,3
Bucaub,Imgomp,1,125,3
Amiamn,Imgomp,1,68,3
Amiamn,Imgomp,1,67,2
Mupsum,Imgomp,1,44,2
Amiamn,Imgomp,1,68,3
Amiamn,Imgomp,1,69,3
Bucaub,Imgomp,1,122,0
Zikaik,Imgomp,1,59,3
Catyav,Imgomp,1,11,3
Amiamn,Imgomp,1,68,3
Amiamn,Imgomp,1,69,3
Catyav,Imgomp,1,11,3
Zikaik,Imgomp,1,56,0
Poypol,Imgomp,1,39,2
Ecmacz,Inzanf,1,157,46
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,130,19
Hoinod,Inzanf,1,54,31
Heiaer,Inzanf,1,62,47
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,143,32
Ecmacz,Inzanf,1,129,18
Ecmacz,Inzanf,1,157,46
Vigoit,Inzanf,1,58,53
Ecmacz,Inzanf,1,131,20
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,142,31
Hoinod,Inzanf,1,52,30
Hoinod,Inzanf,1,43,20
Ecmacz,Inzanf,1,158,46
Ecmacz,Inzanf,1,157,46
Pooxox,Inzanf,1,145,31
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,158,47
Valaar,Inzanf,1,103,31
Tuisub,Inzanf,1,30,30
Ecmacz,Inzanf,1,157,46
Ecmacz,Inzanf,1,158,47
Vigoit,Inzanf,1,25,20
Vigoit,Inzanf,1,37,32
Ecmacz,Inzanf,1,131,19
Hoinod,Inzanf,1,76,53
Ecmacz,Inzanf,1,156,45
Vigoit,Inzanf,1,58,53
Ecmacz,Inzanf,1,129,18
Ecmacz,Inzanf,1,157,46
Sciach,Inzanf,1,69,47
Ecmacz,Inzanf,1,158,47
Ecmacz,Inzanf,1,156,45
Toraox,Inzanf,1,62,31
Ecmacz,Inzanf,1,156,45
Sciach,Inzanf,1,54,32
Ecmacz,Inzanf,1,143,31
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,130,18
Ecmacz,Inzanf,1,130,19
Ecmacz,Inzanf,1,163,52
Ecmacz,Inzanf,1,130,19
Ecmacz,Inzanf,1,142,30
Lehyei,Inzanf,1,NA,44
Vecaer,Inzanf,1,160,52
Ecmacz,Inzanf,1,156,44
Ecmacz,Inzanf,1,156,45
Ecmacz,Inzanf,1,141,29
Bosmot,Inzanf,1,27,30
Ecmacz,Inzanf,1,156,44
Dieaia,Inzanf,1,15,31
Ecmacz,Inzanf,1,130,19
Valaar,Inzanf,1,104,31
Hoinod,Inzanf,1,53,30
Ecmacz,Inzanf,1,143,32
Ecmacz,Inzanf,1,166,54
Ecmacz,Inzanf,1,130,18
Ecmacz,Inzanf,1,143,31
Hoinod,Inzanf,1,53,30
Hoinod,Inzanf,1,77,54
Vigoit,Inzanf,1,36,31
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,156,44
Ecmacz,Inzanf,1,157,45
Ecmacz,Inzanf,1,118,7
Ecmacz,Inzanf,1,165,54
Hoinod,Inzanf,1,76,53
Sciach,Inzanf,1,53,31
Vigoit,Inzanf,1,36,31
Ecmacz,Inzanf,1,142,30
Hoinod,Inzanf,1,67,45
Cholho,Inzanf,1,58,54
Zikaik,Inzanf,1,23,18
Toraox,Inzanf,1,76,45
Pooxox,Inzanf,1,145,31
Ecmacz,Inzanf,1,156,45
Vigoit,Inzanf,1,23,18
Ecmacz,Inzanf,1,142,30
Ecmacz,Inzanf,1,142,30
Hoinod,Inzanf,1,53,31
Ecmacz,Inzanf,1,143,31
Ecmacz,Inzanf,1,143,32
Ecmacz,Inzanf,1,163,52
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,157,45
Ecmacz,Inzanf,1,158,47
Ecmacz,Inzanf,1,129,18
Ecmacz,Inzanf,1,158,47
Rirmin,Inzanf,1,124,18
Ecmacz,Inzanf,1,131,19
Vigoit,Inzanf,1,57,52
Ecmacz,Inzanf,1,143,31
Tuisub,Inzanf,1,54,54
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,131,19
Ciumil,Inzanf,1,NA,8
Ecmacz,Inzanf,1,131,19
Tuisub,Inzanf,1,52,53
Ecmacz,Inzanf,1,156,44
Hoinod,Inzanf,1,53,30
Ecmacz,Inzanf,1,166,54
Ecmacz,Inzanf,1,166,55
Ecmacz,Inzanf,1,156,44
Ecmacz,Inzanf,1,141,30
Hoinod,Inzanf,1,68,45
Ecmacz,Inzanf,1,131,19
Ecmacz,Inzanf,1,131,20
Vigoit,Inzanf,1,50,45
Vigoit,Inzanf,1,36,31
Ecmacz,Inzanf,1,157,46
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,142,31
Lehyei,Inzanf,1,NA,45
Ecmacz,Inzanf,1,142,31
Ecmacz,Inzanf,1,158,47
Acracc,Kateat,1,NA,NA
Alialo,Kateat,1,117,NA
Psasse,Kateat,1,65,NA
Asmast,Kateat,1,23,NA
Toraox,Kateat,1,37,NA
Psasse,Kateat,1,78,NA
Toraox,Kateat,1,50,NA
Lehyei,Kateat,1,NA,NA
Acracc,Kateat,1,NA,NA
Toraox,Kateat,1,51,NA
Vasear,Kateat,1,48,NA
Asmast,Kateat,1,24,NA
Mupsum,Kateat,1,21,NA
Rirmin,Kateat,1,98,NA
Toraox,Kateat,1,51,NA
Shlahi,Kateat,1,NA,NA
Pooxox,Kateat,1,108,NA
Bosmot,Kateat,1,27,NA
Lehyei,Kateat,1,NA,NA
Toraox,Kateat,1,25,NA
Rirmin,Kateat,1,136,NA
Ulerlc,Kateat,1,63,NA
Toraox,Kateat,1,50,NA
Lehyei,Kateat,1,NA,NA
Biiail,Kateat,1,NA,NA
Psasse,Kateat,1,76,NA
Shlahi,Kateat,1,NA,NA
Toraox,Kateat,1,23,NA
Yeiaer,Kateat,1,56,NA
Vecaer,Kateat,1,114,NA
Biiail,Kateat,1,NA,NA
Toraox,Kateat,1,49,NA
Toraox,Kateat,1,49,NA
Valaar,Kateat,1,66,NA
Lehyei,Kateat,1,NA,NA
Asmast,Kateat,1,23,NA
Pooxox,Kateat,1,108,NA
Bucaub,Kateat,1,79,NA
Biiail,Kateat,1,NA,NA
Yeiaer,Kateat,1,55,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,50,NA
Acracc,Kateat,1,NA,NA
Toraox,Kateat,1,51,NA
Mupsum,Kateat,1,21,NA
Wartar,Kateat,1,65,NA
Lehyei,Kateat,1,NA,NA
Myrayr,Kateat,1,NA,NA
Toraox,Kateat,1,49,NA
Bucaub,Kateat,1,64,NA
Toraox,Kateat,1,25,NA
Psasse,Kateat,1,81,NA
Toraox,Kateat,1,51,NA
Valaar,Kateat,1,66,NA
Zikaik,Kateat,1,25,NA
Psasse,Kateat,1,67,NA
Wartar,Kateat,1,66,NA
Asmast,Kateat,1,23,NA
Shlahi,Kateat,1,NA,NA
Rirmin,Kateat,1,110,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,36,NA
Shlahi,Kateat,1,NA,NA
Wartar,Kateat,1,80,NA
Zikaik,Kateat,1,24,NA
Ulerlc,Kateat,1,52,NA
Toraox,Kateat,1,50,NA
Bucaub,Kateat,1,77,NA
Psasse,Kateat,1,92,NA
Crbsra,Kateat,1,30,NA
Bucaub,Kateat,1,64,NA
Valaar,Kateat,1,66,NA
Toraox,Kateat,1,51,NA
Psasse,Kateat,1,66,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,50,NA
Neisec,Kateat,1,57,NA
Aniana,Kateat,1,41,NA
Toraox,Kateat,1,50,NA
Bucaub,Kateat,1,63,NA
Toraox,Kateat,1,38,NA
Shlahi,Kateat,1,NA,NA
Valaar,Kateat,1,66,NA
Lehyei,Kateat,1,NA,NA
Toraox,Kateat,1,38,NA
Samaar,Kateat,1,50,NA
Toraox,Kateat,1,38,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,49,NA
Toraox,Kateat,1,24,NA
CJJDJD,Kateat,1,72,NA
Acracc,Kateat,1,NA,NA
Rirmin,Kateat,1,112,NA
Wartar,Kateat,1,66,NA
Toraox,Kateat,1,49,NA
Toraox,Kateat,1,61,NA
Toraox,Kateat,1,24,NA
Shlahi,Kateat,1,NA,NA
Brseru,Kateat,1,48,NA
Rirmin,Kateat,1,136,NA
Lehyei,Kateat,1,NA,NA
Wartar,Kateat,1,80,NA
Lehyei,Kateat,1,NA,NA
Wartar,Kateat,1,79,NA
Rirmin,Kateat,1,98,NA
Maiaal,Kateat,1,NA,NA
Cystys,Kateat,1,37,NA
Psasse,Kateat,1,67,NA
Ulerlc,Kateat,1,53,NA
Toraox,Kateat,1,37,NA
Hormoo,Kateat,1,NA,NA
Toraox,Kateat,1,49,NA
Toraox,Kateat,1,50,NA
Yeiaer,Kateat,1,69,NA
Toraox,Kateat,1,35,NA
Maiaal,Kateat,1,NA,NA
Toraox,Kateat,1,35,NA
Lehyei,Kateat,1,NA,NA
Shuyhy,Kateat,1,NA,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,50,NA
Toraox,Kateat,1,36,NA
Wartar,Kateat,1,79,NA
Bucaub,Kateat,1,64,NA
Vasear,Kateat,1,48,NA
Vasear,Kateat,1,47,NA
Toraox,Kateat,1,37,NA
CJJDJD,Kateat,1,71,NA
Alialo,Kateat,1,104,NA
Biiail,Kateat,1,NA,NA
Shlahi,Kateat,1,NA,NA
Psasse,Kateat,1,77,NA
Lehyei,Kateat,1,NA,NA
Toraox,Kateat,1,49,NA
Toraox,Kateat,1,51,NA
Wartar,Kateat,1,78,NA
Lehyei,Kateat,1,NA,NA
Toraox,Kateat,1,49,NA
Asmast,Kateat,1,23,NA
Ecmacz,Kateat,1,104,NA
Kateat,Ka14at,1,NA,4
Salaal,Ka14at,1,NA,4
Liceic,Ka14at,1,90,3
Kateat,Ka14at,1,NA,4
Kateat,Ka14at,1,NA,5
Kateat,Ka14at,1,NA,5
Kateat,Ka14at,1,NA,4
Kateat,Ka14at,1,NA,5
Kateat,Ka14at,1,NA,5
Kateat,Ka14at,1,NA,4
Kateat,Ka14at,1,NA,4
Lipoim,Lehyei,1,118,NA
Asmast,Lehyei,1,51,NA
Toraox,Lehyei,1,77,NA
Toraox,Lehyei,1,49,NA
Povoor,Lehyei,1,NA,NA
Asmast,Lehyei,1,24,NA
Rirmin,Lehyei,1,136,NA
Alialo,Lehyei,1,130,NA
Sciach,Lehyei,1,74,NA
Lipoim,Lehyei,1,118,NA
Asmast,Lehyei,1,24,NA
Asmast,Lehyei,1,50,NA
Asmast,Lehyei,1,50,NA
Shlahi,Lehyei,1,NA,NA
Asmast,Lehyei,1,23,NA
Cystys,Lehyei,1,98,NA
Biiail,Lehyei,1,NA,NA
Zikaik,Lehyei,1,36,NA
Poypol,Lehyei,1,32,NA
Lipoim,Lehyei,1,118,NA
Psasse,Lehyei,1,119,NA
Asmast,Lehyei,1,49,NA
Asmast,Lehyei,1,24,NA
Pooxox,Lehyei,1,144,NA
Asmast,Lehyei,1,23,NA
Toraox,Lehyei,1,77,NA
Brseru,Lehyei,1,62,NA
Psasse,Lehyei,1,66,NA
Rirmin,Lehyei,1,125,NA
Asmast,Lehyei,1,23,NA
Toraox,Lehyei,1,76,NA
Meisen,Lehyei,1,40,NA
Rulaub,Lehyei,1,NA,NA
Asmast,Lehyei,1,50,NA
Psasse,Lehyei,1,104,NA
Psasse,Lehyei,1,66,NA
Asmast,Lehyei,1,24,NA
Psasse,Lehyei,1,81,NA
Asmast,Lehyei,1,59,NA
Povoor,Lehyei,1,NA,NA
Asmast,Lehyei,1,57,NA
Asmast,Lehyei,1,23,NA
Psasse,Lehyei,1,91,NA
Biiail,Lehyei,1,NA,NA
Asmast,Lehyei,1,50,NA
Flumla,Lehyei,1,NA,NA
Asmast,Lehyei,1,58,NA
Asmast,Lehyei,1,50,NA
Psasse,Lehyei,1,66,NA
Asmast,Lehyei,1,24,NA
Neisec,Lehyei,1,70,NA
Sarsar,Lehyei,1,NA,NA
Kateat,Lehyei,1,NA,NA
Psasse,Lehyei,1,91,NA
Toraox,Lehyei,1,49,NA
Poypol,Lehyei,1,38,NA
Lipoim,Lehyei,1,118,NA
Sarsar,Lehyei,1,NA,NA
Lipoim,Lehyei,1,118,NA
Aniana,Lehyei,1,53,NA
Poypol,Lehyei,1,16,NA
Psasse,Lehyei,1,104,NA
Asmast,Lehyei,1,58,NA
Kateat,Lehyei,1,NA,NA
Asmast,Lehyei,1,36,NA
Shlahi,Lehyei,1,NA,NA
Rirmin,Lehyei,1,125,NA
Asmast,Lehyei,1,24,NA
Asrssp,Lehyei,1,72,NA
Valaar,Lehyei,1,118,NA
Biiail,Lehyei,1,NA,NA
Lipoim,Lehyei,1,118,NA
Asmast,Lehyei,1,50,NA
Zikaik,Lehyei,1,51,NA
Neisec,Lehyei,1,56,NA
Asmast,Lehyei,1,59,NA
Alialo,Lehyei,1,117,NA
Lipoim,Lehyei,1,118,NA
Asmast,Lehyei,1,52,NA
Mupsum,Lehyei,1,21,NA
Asmast,Lehyei,1,50,NA
Vecaer,Lehyei,1,115,NA
Toraox,Lehyei,1,38,NA
Asmast,Lehyei,1,36,NA
Alialo,Lehyei,1,105,NA
Alialo,Lehyei,1,115,NA
Rirmin,Lehyei,1,152,NA
Poypol,Lehyei,1,30,NA
Poypol,Lehyei,1,39,NA
Psasse,Lehyei,1,104,NA
Asmast,Lehyei,1,50,NA
Cystys,Lehyei,1,47,NA
Psasse,Lehyei,1,79,NA
Sciecr,Lehyei,1,79,NA
Brseru,Lehyei,1,107,NA
Povoor,Lehyei,1,NA,NA
Lipoim,Lehyei,1,118,NA
Rirmin,Lehyei,1,136,NA
Rirmin,Lehyei,1,136,NA
Aniana,Lehyei,1,52,NA
Asmast,Lehyei,1,36,NA
Glndla,Lehyei,1,NA,NA
Lymeym,Lehyei,1,42,NA
Asmast,Lehyei,1,49,NA
